Time,Solar altitude,Solar azimute,Between angle,Temperature,Ground temperature,Insolation,Insolation to wall(W/m2),Wind velocity(m/s),h_c
2023-4-2 6:38:40,3.184714749692522,93.12232826127762,93.12232826127762,9.84,7.06,,0.0,0.0,10.79
2023-4-2 6:38:50,3.184714749692522,93.12232826127762,93.12232826127762,9.84,7.06,,0.0,0.0,10.79
2023-4-2 6:39:0,3.3828310479271204,92.9708189061018,92.9708189061018,9.84,7.06,,0.0,0.0,10.79
2023-4-2 6:39:10,3.3828310479271204,92.9708189061018,92.9708189061018,9.84,7.06,,0.0,0.0,10.79
2023-4-2 6:39:20,3.3828310479271204,92.9708189061018,92.9708189061018,9.84,7.06,,0.0,0.0,10.79
2023-4-2 6:39:30,3.3828310479271204,92.9708189061018,92.9708189061018,9.84,7.06,,0.0,0.0,10.79
2023-4-2 6:39:40,3.3828310479271204,92.9708189061018,92.9708189061018,9.84,7.06,,0.0,0.0,10.79
2023-4-2 6:39:50,3.3828310479271204,92.9708189061018,92.9708189061018,9.83,7.07,,0.0,0.0,10.79
2023-4-2 6:40:0,3.5809745357491773,92.81931426296804,92.81931426296804,9.83,7.07,,0.0,0.0,10.79
2023-4-2 6:40:10,3.5809745357491773,92.81931426296804,92.81931426296804,9.83,7.07,,0.0,0.0,10.79
2023-4-2 6:40:20,3.5809745357491773,92.81931426296804,92.81931426296804,9.83,7.07,,0.0,0.0,10.79
2023-4-2 6:40:30,3.5809745357491773,92.81931426296804,92.81931426296804,9.83,7.07,,0.0,0.0,10.79
2023-4-2 6:40:40,3.5809745357491773,92.81931426296804,92.81931426296804,9.83,7.07,,0.0,0.0,10.79
2023-4-2 6:40:50,3.5809745357491773,92.81931426296804,92.81931426296804,9.83,7.07,,0.0,0.0,10.79
2023-4-2 6:41:0,3.7791438272024096,92.66781071021605,92.66781071021605,9.83,7.07,,0.0,0.0,10.79
2023-4-2 6:41:10,3.7791438272024096,92.66781071021605,92.66781071021605,9.83,7.07,,0.0,0.0,10.79
2023-4-2 6:41:20,3.7791438272024096,92.66781071021605,92.66781071021605,9.82,7.08,,0.0,0.0,10.79
2023-4-2 6:41:30,3.7791438272024096,92.66781071021605,92.66781071021605,9.82,7.08,,0.0,0.0,10.79
2023-4-2 6:41:40,3.7791438272024096,92.66781071021605,92.66781071021605,9.82,7.08,,0.0,0.0,10.79
2023-4-2 6:41:50,3.7791438272024096,92.66781071021605,92.66781071021605,9.82,7.08,,0.0,0.0,10.79
2023-4-2 6:42:0,3.977337536797141,92.51630462247472,92.51630462247472,9.82,7.08,,0.0,0.0,10.79
2023-4-2 6:42:10,3.977337536797141,92.51630462247472,92.51630462247472,9.82,7.08,,0.0,0.0,10.79
2023-4-2 6:42:20,3.977337536797141,92.51630462247472,92.51630462247472,9.82,7.08,,0.0,0.0,10.79
2023-4-2 6:42:30,3.977337536797141,92.51630462247472,92.51630462247472,9.82,7.08,,0.0,0.0,10.79
2023-4-2 6:42:40,3.977337536797141,92.51630462247472,92.51630462247472,9.82,7.08,,0.0,0.0,10.79
2023-4-2 6:42:50,3.977337536797141,92.51630462247472,92.51630462247472,9.81,7.09,,0.0,0.0,10.79
2023-4-2 6:43:0,4.175554279387993,92.3647923704118,92.3647923704118,9.81,7.09,,0.0,0.0,10.79
2023-4-2 6:43:10,4.175554279387993,92.3647923704118,92.3647923704118,9.81,7.09,,0.0,0.0,10.79
2023-4-2 6:43:20,4.175554279387993,92.3647923704118,92.3647923704118,9.81,7.09,,0.0,0.0,10.79
2023-4-2 6:43:30,4.175554279387993,92.3647923704118,92.3647923704118,9.81,7.09,,0.0,0.0,10.79
2023-4-2 6:43:40,4.175554279387993,92.3647923704118,92.3647923704118,9.81,7.09,,0.0,0.0,10.79
2023-4-2 6:43:50,4.175554279387993,92.3647923704118,92.3647923704118,9.81,7.09,,0.0,0.0,10.79
2023-4-2 6:44:0,4.373792670051411,92.2132703204825,92.2132703204825,9.81,7.09,,0.0,0.0,10.79
2023-4-2 6:44:10,4.373792670051411,92.2132703204825,92.2132703204825,9.81,7.09,,0.0,0.0,10.79
2023-4-2 6:44:20,4.373792670051411,92.2132703204825,92.2132703204825,9.8,7.1,,0.0,0.0,10.79
2023-4-2 6:44:30,4.373792670051411,92.2132703204825,92.2132703204825,9.8,7.1,,0.0,0.0,10.79
2023-4-2 6:44:40,4.373792670051411,92.2132703204825,92.2132703204825,9.8,7.1,,0.0,0.0,10.79
2023-4-2 6:44:50,4.373792670051411,92.2132703204825,92.2132703204825,9.8,7.1,,0.0,0.0,10.79
2023-4-2 6:45:0,4.572051323962924,92.06173483467708,92.06173483467708,9.8,7.1,,0.0,0.0,10.79
2023-4-2 6:45:10,4.572051323962924,92.06173483467708,92.06173483467708,9.8,7.1,,0.0,0.0,10.79
2023-4-2 6:45:20,4.572051323962924,92.06173483467708,92.06173483467708,9.8,7.1,,0.0,0.0,10.79
2023-4-2 6:45:30,4.572051323962924,92.06173483467708,92.06173483467708,9.8,7.1,,0.0,0.0,10.79
2023-4-2 6:45:40,4.572051323962924,92.06173483467708,92.06173483467708,9.8,7.1,,0.0,0.0,10.79
2023-4-2 6:45:50,4.572051323962924,92.06173483467708,92.06173483467708,9.79,7.11,,0.0,0.0,10.79
2023-4-2 6:46:0,4.770328856274294,91.91018227026755,91.91018227026755,9.79,7.11,,0.0,0.0,10.79
2023-4-2 6:46:10,4.770328856274294,91.91018227026755,91.91018227026755,9.79,7.11,,0.0,0.0,10.79
2023-4-2 6:46:20,4.770328856274294,91.91018227026755,91.91018227026755,9.79,7.11,,0.0,0.0,10.79
2023-4-2 6:46:30,4.770328856274294,91.91018227026755,91.91018227026755,9.79,7.11,,0.0,0.0,10.79
2023-4-2 6:46:40,4.770328856274294,91.91018227026755,91.91018227026755,9.79,7.11,,0.0,0.0,10.79
2023-4-2 6:46:50,4.770328856274294,91.91018227026755,91.91018227026755,9.79,7.11,,0.0,0.0,10.79
2023-4-2 6:47:0,4.968623881990324,91.75860897955305,91.75860897955305,9.79,7.11,,0.0,0.0,10.79
2023-4-2 6:47:10,4.968623881990324,91.75860897955305,91.75860897955305,9.79,7.11,,0.0,0.0,10.79
2023-4-2 6:47:20,4.968623881990324,91.75860897955305,91.75860897955305,9.78,7.12,,0.0,0.0,10.79
2023-4-2 6:47:30,4.968623881990324,91.75860897955305,91.75860897955305,9.78,7.12,,0.0,0.0,10.79
2023-4-2 6:47:40,4.968623881990324,91.75860897955305,91.75860897955305,9.78,7.12,,0.0,0.0,10.79
2023-4-2 6:47:50,4.968623881990324,91.75860897955305,91.75860897955305,9.78,7.12,,0.0,0.0,10.79
2023-4-2 6:48:0,5.166935015845479,91.60701130960429,91.60701130960429,9.78,7.12,,0.0,0.0,10.79
2023-4-2 6:48:10,5.166935015845479,91.60701130960429,91.60701130960429,9.78,7.12,,0.0,0.0,10.79
2023-4-2 6:48:20,5.166935015845479,91.60701130960429,91.60701130960429,9.78,7.12,,0.0,0.0,10.79
2023-4-2 6:48:30,5.166935015845479,91.60701130960429,91.60701130960429,9.78,7.12,,0.0,0.0,10.79
2023-4-2 6:48:40,5.166935015845479,91.60701130960429,91.60701130960429,9.78,7.12,,0.0,0.0,10.79
2023-4-2 6:48:50,5.166935015845479,91.60701130960429,91.60701130960429,9.77,7.13,,0.0,0.0,10.79
2023-4-2 6:49:0,5.365260872180168,91.45538560200703,91.45538560200703,9.77,7.13,,0.0,0.0,10.79
2023-4-2 6:49:10,5.365260872180168,91.45538560200703,91.45538560200703,9.77,7.13,,0.0,0.0,10.79
2023-4-2 6:49:20,5.365260872180168,91.45538560200703,91.45538560200703,9.77,7.13,,0.0,0.0,10.79
2023-4-2 6:49:30,5.365260872180168,91.45538560200703,91.45538560200703,9.77,7.13,,0.0,0.0,10.79
2023-4-2 6:49:40,5.365260872180168,91.45538560200703,91.45538560200703,9.77,7.13,,0.0,0.0,10.79
2023-4-2 6:49:50,5.365260872180168,91.45538560200703,91.45538560200703,9.77,7.13,,0.0,0.0,10.79
2023-4-2 6:50:0,5.563600064816846,91.30372819260418,91.30372819260418,9.77,7.13,,0.0,0.0,10.79
2023-4-2 6:50:10,5.563600064816846,91.30372819260418,91.30372819260418,9.77,7.13,,0.0,0.0,10.79
2023-4-2 6:50:20,5.563600064816846,91.30372819260418,91.30372819260418,9.76,7.14,,0.0,0.0,10.79
2023-4-2 6:50:30,5.563600064816846,91.30372819260418,91.30372819260418,9.76,7.14,,0.0,0.0,10.79
2023-4-2 6:50:40,5.563600064816846,91.30372819260418,91.30372819260418,9.76,7.14,,0.0,0.0,10.79
2023-4-2 6:50:50,5.563600064816846,91.30372819260418,91.30372819260418,9.76,7.14,,0.0,0.0,10.79
2023-4-2 6:51:0,5.761951206935704,91.1520354112371,91.1520354112371,9.76,7.14,,0.0,0.0,10.79
2023-4-2 6:51:10,5.761951206935704,91.1520354112371,91.1520354112371,9.76,7.14,,0.0,0.0,10.79
2023-4-2 6:51:20,5.761951206935704,91.1520354112371,91.1520354112371,9.76,7.14,,0.0,0.0,10.79
2023-4-2 6:51:30,5.761951206935704,91.1520354112371,91.1520354112371,9.76,7.14,,0.0,0.0,10.79
2023-4-2 6:51:40,5.761951206935704,91.1520354112371,91.1520354112371,9.76,7.14,,0.0,0.0,10.79
2023-4-2 6:51:50,5.761951206935704,91.1520354112371,91.1520354112371,9.75,7.15,,0.0,0.0,10.79
2023-4-2 6:52:0,5.960312910950086,91.00030358148544,91.00030358148544,9.75,7.15,,0.0,0.0,10.79
2023-4-2 6:52:10,5.960312910950086,91.00030358148544,91.00030358148544,9.75,7.15,,0.0,0.0,10.79
2023-4-2 6:52:20,5.960312910950086,91.00030358148544,91.00030358148544,9.75,7.15,,0.0,0.0,10.79
2023-4-2 6:52:30,5.960312910950086,91.00030358148544,91.00030358148544,9.75,7.15,,0.0,0.0,10.79
2023-4-2 6:52:40,5.960312910950086,91.00030358148544,91.00030358148544,9.75,7.15,,0.0,0.0,10.79
2023-4-2 6:52:50,5.960312910950086,91.00030358148544,91.00030358148544,9.75,7.15,,0.0,0.0,10.79
2023-4-2 6:53:0,6.158683788381566,90.84852902040615,90.84852902040615,9.75,7.15,,0.0,0.0,10.79
2023-4-2 6:53:10,6.158683788381566,90.84852902040615,90.84852902040615,9.75,7.15,,0.0,0.0,10.79
2023-4-2 6:53:20,6.158683788381566,90.84852902040615,90.84852902040615,9.74,7.16,,0.0,0.0,10.79
2023-4-2 6:53:30,6.158683788381566,90.84852902040615,90.84852902040615,9.74,7.16,,0.0,0.0,10.79
2023-4-2 6:53:40,6.158683788381566,90.84852902040615,90.84852902040615,9.74,7.16,,0.0,0.0,10.79
2023-4-2 6:53:50,6.158683788381566,90.84852902040615,90.84852902040615,9.74,7.16,,0.0,0.0,10.79
2023-4-2 6:54:0,6.357062449734612,90.69670803827113,90.69670803827113,9.74,7.16,,0.0,0.0,10.79
2023-4-2 6:54:10,6.357062449734612,90.69670803827113,90.69670803827113,9.74,7.16,,0.0,0.0,10.79
2023-4-2 6:54:20,6.357062449734612,90.69670803827113,90.69670803827113,9.74,7.16,,0.0,0.0,10.79
2023-4-2 6:54:30,6.357062449734612,90.69670803827113,90.69670803827113,9.74,7.16,,0.0,0.0,10.79
2023-4-2 6:54:40,6.357062449734612,90.69670803827113,90.69670803827113,9.74,7.16,,0.0,0.0,10.79
2023-4-2 6:54:50,6.357062449734612,90.69670803827113,90.69670803827113,9.73,7.17,,0.0,0.0,10.79
2023-4-2 6:55:0,6.5554475043709814,90.54483693830377,90.54483693830377,9.73,7.17,,0.0,0.0,10.79
2023-4-2 6:55:10,6.5554475043709814,90.54483693830377,90.54483693830377,9.73,7.17,,0.0,0.0,10.79
2023-4-2 6:55:20,6.5554475043709814,90.54483693830377,90.54483693830377,9.73,7.17,,0.0,0.0,10.79
2023-4-2 6:55:30,6.5554475043709814,90.54483693830377,90.54483693830377,9.73,7.17,,0.0,0.0,10.79
2023-4-2 6:55:40,6.5554475043709814,90.54483693830377,90.54483693830377,9.73,7.17,,0.0,0.0,10.79
2023-4-2 6:55:50,6.5554475043709814,90.54483693830377,90.54483693830377,9.73,7.17,,0.0,0.0,10.79
2023-4-2 6:56:0,6.753837560383595,90.39291201641433,90.39291201641433,9.73,7.17,,0.0,0.0,10.79
2023-4-2 6:56:10,6.753837560383595,90.39291201641433,90.39291201641433,9.73,7.17,,0.0,0.0,10.79
2023-4-2 6:56:20,6.753837560383595,90.39291201641433,90.39291201641433,9.72,7.18,,0.0,0.0,10.79
2023-4-2 6:56:30,6.753837560383595,90.39291201641433,90.39291201641433,9.72,7.18,,0.0,0.0,10.79
2023-4-2 6:56:40,6.753837560383595,90.39291201641433,90.39291201641433,9.72,7.18,,0.0,0.0,10.79
2023-4-2 6:56:50,6.753837560383595,90.39291201641433,90.39291201641433,9.72,7.18,,0.0,0.0,10.79
2023-4-2 6:57:0,6.952231224470097,90.240929560934,90.240929560934,9.72,7.18,,0.0,0.0,10.79
2023-4-2 6:57:10,6.952231224470097,90.240929560934,90.240929560934,9.72,7.18,,0.0,0.0,10.79
2023-4-2 6:57:20,6.952231224470097,90.240929560934,90.240929560934,9.72,7.18,,0.0,0.0,10.79
2023-4-2 6:57:30,6.952231224470097,90.240929560934,90.240929560934,9.72,7.18,,0.0,0.0,10.79
2023-4-2 6:57:40,6.952231224470097,90.240929560934,90.240929560934,9.72,7.18,,0.0,0.0,10.79
2023-4-2 6:57:50,6.952231224470097,90.240929560934,90.240929560934,9.71,7.19,,0.0,0.0,10.79
2023-4-2 6:58:0,7.150627101805877,90.08888585234794,90.08888585234794,9.71,7.19,,0.0,0.0,10.79
2023-4-2 6:58:10,7.150627101805877,90.08888585234794,90.08888585234794,9.71,7.19,,0.0,0.0,10.79
2023-4-2 6:58:20,7.150627101805877,90.08888585234794,90.08888585234794,9.71,7.19,,0.0,0.0,10.79
2023-4-2 6:58:30,7.150627101805877,90.08888585234794,90.08888585234794,9.71,7.19,,0.0,0.0,10.79
2023-4-2 6:58:40,7.150627101805877,90.08888585234794,90.08888585234794,9.71,7.19,,0.0,0.0,10.79
2023-4-2 6:58:50,7.150627101805877,90.08888585234794,90.08888585234794,9.71,7.19,,0.0,0.0,10.79
2023-4-2 6:59:0,7.349023795916773,89.93677716302689,89.93677716302689,9.71,7.19,,0.0,0.0,10.79
2023-4-2 6:59:10,7.349023795916773,89.93677716302689,89.93677716302689,9.71,7.19,,0.0,0.0,10.79
2023-4-2 6:59:20,7.349023795916773,89.93677716302689,89.93677716302689,9.7,7.2,,0.0,0.0,10.79
2023-4-2 6:59:30,7.349023795916773,89.93677716302689,89.93677716302689,9.7,7.2,,0.0,0.0,10.79
2023-4-2 6:59:40,7.349023795916773,89.93677716302689,89.93677716302689,9.7,7.2,,0.0,0.0,10.79
2023-4-2 6:59:50,7.349023795916773,89.93677716302689,89.93677716302689,9.7,7.2,,0.0,0.0,10.79
2023-4-2 7:0:0,7.547419908551182,89.78459975695762,89.78459975695762,9.7,7.2,33.33,0.9457139037089404,0.0,10.79
2023-4-2 7:0:10,7.547419908551182,89.78459975695762,89.78459975695762,9.71,7.21,33.76,0.9579148331597307,0.0,10.79
2023-4-2 7:0:20,7.547419908551182,89.78459975695762,89.78459975695762,9.72,7.21,34.18,0.969832020065154,0.0,10.79
2023-4-2 7:0:30,7.547419908551182,89.78459975695762,89.78459975695762,9.73,7.22,34.61,0.9820329495159443,0.01,10.831919999999998
2023-4-2 7:0:40,7.547419908551182,89.78459975695762,89.78459975695762,9.75,7.23,35.03,0.9939501364213676,0.01,10.831919999999998
2023-4-2 7:0:50,7.547419908551182,89.78459975695762,89.78459975695762,9.76,7.23,35.46,1.006151065872158,0.01,10.831919999999998
2023-4-2 7:1:0,7.745814039551759,89.63234988947211,89.63234988947211,9.77,7.24,35.88,1.6926219890044487,0.01,10.831919999999998
2023-4-2 7:1:10,7.745814039551759,89.63234988947211,89.63234988947211,9.78,7.24,36.3,1.7124352898790824,0.01,10.831919999999998
2023-4-2 7:1:20,7.745814039551759,89.63234988947211,89.63234988947211,9.79,7.25,36.73,1.7327203360126362,0.02,10.87384
2023-4-2 7:1:30,7.745814039551759,89.63234988947211,89.63234988947211,9.8,7.26,37.15,1.7525336368872704,0.02,10.87384
2023-4-2 7:1:40,7.745814039551759,89.63234988947211,89.63234988947211,9.81,7.26,37.58,1.7728186830208241,0.02,10.87384
2023-4-2 7:1:50,7.745814039551759,89.63234988947211,89.63234988947211,9.83,7.27,38.0,1.7926319838954583,0.02,10.87384
2023-4-2 7:2:0,7.9442047867265595,89.48002380697551,89.48002380697551,9.84,7.28,38.43,2.499204909555435,0.02,10.87384
2023-4-2 7:2:10,7.9442047867265595,89.48002380697551,89.48002380697551,9.85,7.28,38.85,2.526518624413965,0.03,10.915759999999999
2023-4-2 7:2:20,7.9442047867265595,89.48002380697551,89.48002380697551,9.86,7.29,39.27,2.5538323392724944,0.03,10.915759999999999
2023-4-2 7:2:30,7.9442047867265595,89.48002380697551,89.48002380697551,9.87,7.3,39.7,2.581796380675274,0.03,10.915759999999999
2023-4-2 7:2:40,7.9442047867265595,89.48002380697551,89.48002380697551,9.88,7.3,40.12,2.6091100955338034,0.03,10.915759999999999
2023-4-2 7:2:50,7.9442047867265595,89.48002380697551,89.48002380697551,9.89,7.31,40.55,2.6370741369365835,0.03,10.915759999999999
2023-4-2 7:3:0,8.142590745719666,89.32761774667262,89.32761774667262,9.9,7.32,40.97,3.3602532110811265,0.03,10.915759999999999
2023-4-2 7:3:10,8.142590745719666,89.32761774667262,89.32761774667262,9.92,7.32,41.4,3.395520696576974,0.04,10.95768
2023-4-2 7:3:20,8.142590745719666,89.32761774667262,89.32761774667262,9.93,7.33,41.82,3.4299680079915236,0.04,10.95768
2023-4-2 7:3:30,8.142590745719666,89.32761774667262,89.32761774667262,9.94,7.33,42.25,3.4652354934873713,0.04,10.95768
2023-4-2 7:3:40,8.142590745719666,89.32761774667262,89.32761774667262,9.95,7.34,42.67,3.49968280490192,0.04,10.95768
2023-4-2 7:3:50,8.142590745719666,89.32761774667262,89.32761774667262,9.96,7.35,43.09,3.5341301163164696,0.04,10.95768
2023-4-2 7:4:0,8.340970509881306,89.17512793629325,89.17512793629325,9.97,7.35,43.52,4.273273236663717,0.05,10.9996
2023-4-2 7:4:10,8.340970509881306,89.17512793629325,89.17512793629325,9.98,7.36,43.94,4.314513465510195,0.05,10.9996
2023-4-2 7:4:20,8.340970509881306,89.17512793629325,89.17512793629325,10.0,7.37,44.37,4.356735604567304,0.05,10.9996
2023-4-2 7:4:30,8.340970509881306,89.17512793629325,89.17512793629325,10.01,7.37,44.79,4.397975833413783,0.05,10.9996
2023-4-2 7:4:40,8.340970509881306,89.17512793629325,89.17512793629325,10.02,7.38,45.22,4.440197972470893,0.05,10.9996
2023-4-2 7:4:50,8.340970509881306,89.17512793629325,89.17512793629325,10.03,7.39,45.64,4.4814382013173715,0.06,11.041519999999998
2023-4-2 7:5:0,8.53934267013735,89.02255059381618,89.02255059381618,10.04,7.39,46.06,5.232874359020607,0.06,11.041519999999998
2023-4-2 7:5:10,8.53934267013735,89.02255059381618,89.02255059381618,10.05,7.4,46.49,5.2817266380996095,0.06,11.041519999999998
2023-4-2 7:5:20,8.53934267013735,89.02255059381618,89.02255059381618,10.06,7.4,46.91,5.3294428176651465,0.06,11.041519999999998
2023-4-2 7:5:30,8.53934267013735,89.02255059381618,89.02255059381618,10.08,7.41,47.34,5.37829509674415,0.06,11.041519999999998
2023-4-2 7:5:40,8.53934267013735,89.02255059381618,89.02255059381618,10.09,7.42,47.76,5.426011276309687,0.07,11.08344
2023-4-2 7:5:50,8.53934267013735,89.02255059381618,89.02255059381618,10.1,7.42,48.19,5.474863555388689,0.07,11.08344
2023-4-2 7:6:0,8.737705814858261,88.86988192719176,88.86988192719176,10.11,7.43,48.61,6.237904306896044,0.07,11.08344
2023-4-2 7:6:10,8.737705814858261,88.86988192719176,88.86988192719176,10.12,7.44,49.04,6.29308428739317,0.07,11.08344
2023-4-2 7:6:20,8.737705814858261,88.86988192719176,88.86988192719176,10.13,7.44,49.46,6.346981012529898,0.07,11.08344
2023-4-2 7:6:30,8.737705814858261,88.86988192719176,88.86988192719176,10.14,7.45,49.88,6.400877737666626,0.08,11.125359999999999
2023-4-2 7:6:40,8.737705814858261,88.86988192719176,88.86988192719176,10.16,7.46,50.31,6.456057718163752,0.08,11.125359999999999
2023-4-2 7:6:50,8.737705814858261,88.86988192719176,88.86988192719176,10.17,7.46,50.73,6.5099544433004795,0.08,11.125359999999999
2023-4-2 7:7:0,8.936058529727376,88.71711813406316,88.71711813406316,10.18,7.47,51.16,7.284394032765271,0.08,11.125359999999999
2023-4-2 7:7:10,8.936058529727376,88.71711813406316,88.71711813406316,10.19,7.47,51.58,7.344195547498685,0.08,11.125359999999999
2023-4-2 7:7:20,8.936058529727376,88.71711813406316,88.71711813406316,10.2,7.48,52.01,7.4054209078209885,0.09,11.16728
2023-4-2 7:7:30,8.936058529727376,88.71711813406316,88.71711813406316,10.21,7.49,52.43,7.465222422554402,0.09,11.16728
2023-4-2 7:7:40,8.936058529727376,88.71711813406316,88.71711813406316,10.22,7.49,52.85,7.525023937287815,0.09,11.16728
2023-4-2 7:7:50,8.936058529727376,88.71711813406316,88.71711813406316,10.24,7.5,53.28,7.586249297610119,0.09,11.16728
2023-4-2 7:8:0,9.134399397608677,88.56425540148628,88.56425540148628,10.25,7.51,53.7,8.368057262565083,0.09,11.16728
2023-4-2 7:8:10,9.134399397608677,88.56425540148628,88.56425540148628,10.26,7.51,54.13,8.435064052563277,0.1,11.2092
2023-4-2 7:8:20,9.134399397608677,88.56425540148628,88.56425540148628,10.27,7.52,54.55,8.500512545119651,0.1,11.2092
2023-4-2 7:8:30,9.134399397608677,88.56425540148628,88.56425540148628,10.28,7.53,54.98,8.567519335117844,0.1,11.2092
2023-4-2 7:8:40,9.134399397608677,88.56425540148628,88.56425540148628,10.29,7.53,55.4,8.63296782767422,0.1,11.2092
2023-4-2 7:8:50,9.134399397608677,88.56425540148628,88.56425540148628,10.3,7.54,55.83,8.699974617672412,0.1,11.2092
2023-4-2 7:9:0,9.332726998413804,88.41128990564822,88.41128990564822,10.31,7.54,56.25,9.489385557575106,0.1,11.2092
2023-4-2 7:9:10,9.332726998413804,88.41128990564822,88.41128990564822,10.33,7.55,56.67,9.560239636405,0.11,11.251119999999998
2023-4-2 7:9:20,9.332726998413804,88.41128990564822,88.41128990564822,10.34,7.56,57.1,9.632780717111796,0.11,11.251119999999998
2023-4-2 7:9:30,9.332726998413804,88.41128990564822,88.41128990564822,10.35,7.56,57.52,9.70363479594169,0.11,11.251119999999998
2023-4-2 7:9:40,9.332726998413804,88.41128990564822,88.41128990564822,10.36,7.57,57.95,9.776175876648487,0.11,11.251119999999998
2023-4-2 7:9:50,9.332726998413804,88.41128990564822,88.41128990564822,10.37,7.58,58.37,9.84702995547838,0.11,11.251119999999998
2023-4-2 7:10:0,9.53103990896845,88.25821781158437,88.25821781158437,10.38,7.58,58.8,10.644665950829213,0.12,11.29304
2023-4-2 7:10:10,9.53103990896845,88.25821781158437,88.25821781158437,10.39,7.59,59.22,10.720699279049422,0.12,11.29304
2023-4-2 7:10:20,9.53103990896845,88.25821781158437,88.25821781158437,10.41,7.6,59.65,10.798542924608206,0.12,11.29304
2023-4-2 7:10:30,9.53103990896845,88.25821781158437,88.25821781158437,10.42,7.6,60.07,10.874576252828415,0.12,11.29304
2023-4-2 7:10:40,9.53103990896845,88.25821781158437,88.25821781158437,10.43,7.61,60.49,10.950609581048624,0.12,11.29304
2023-4-2 7:10:50,9.53103990896845,88.25821781158437,88.25821781158437,10.44,7.62,60.92,11.02845322660741,0.13,11.334959999999999
2023-4-2 7:11:0,9.729336702878085,88.10503527289413,88.10503527289413,10.45,7.62,61.34,11.829867204834194,0.13,11.334959999999999
2023-4-2 7:11:10,9.729336702878085,88.10503527289413,88.10503527289413,10.46,7.63,61.77,11.912795846798309,0.13,11.334959999999999
2023-4-2 7:11:20,9.729336702878085,88.10503527289413,88.10503527289413,10.47,7.63,62.19,11.993795915693488,0.13,11.334959999999999
2023-4-2 7:11:30,9.729336702878085,88.10503527289413,88.10503527289413,10.49,7.64,62.62,12.0767245576576,0.13,11.334959999999999
2023-4-2 7:11:40,9.729336702878085,88.10503527289413,88.10503527289413,10.5,7.65,63.04,12.157724626552781,0.14,11.37688
2023-4-2 7:11:50,9.729336702878085,88.10503527289413,88.10503527289413,10.51,7.65,63.46,12.238724695447962,0.14,11.37688
2023-4-2 7:12:0,9.9276159503929,87.95173843145511,87.95173843145511,10.52,7.66,63.89,13.046798149471407,0.14,11.37688
2023-4-2 7:12:10,9.9276159503929,87.95173843145511,87.95173843145511,10.53,7.67,64.31,13.132565174401412,0.14,11.37688
2023-4-2 7:12:20,9.9276159503929,87.95173843145511,87.95173843145511,10.54,7.67,64.74,13.220374271353558,0.14,11.37688
2023-4-2 7:12:30,9.9276159503929,87.95173843145511,87.95173843145511,10.55,7.68,65.16,13.306141296283563,0.15,11.4188
2023-4-2 7:12:40,9.9276159503929,87.95173843145511,87.95173843145511,10.57,7.69,65.59,13.393950393235713,0.15,11.4188
2023-4-2 7:12:50,9.9276159503929,87.95173843145511,87.95173843145511,10.58,7.69,66.01,13.479717418165716,0.15,11.4188
2023-4-2 7:13:0,10.125876218272156,87.79832341713592,87.79832341713592,10.59,7.7,66.44,14.29186479326806,0.15,11.4188
2023-4-2 7:13:10,10.125876218272156,87.79832341713592,87.79832341713592,10.6,7.7,66.86,14.382210717608407,0.15,11.4188
2023-4-2 7:13:20,10.125876218272156,87.79832341713592,87.79832341713592,10.61,7.71,67.28,14.472556641948753,0.16,11.460719999999998
2023-4-2 7:13:30,10.125876218272156,87.79832341713592,87.79832341713592,10.62,7.72,67.71,14.565053659725772,0.16,11.460719999999998
